Product ID,Order ID,Order Date,Product name,Order Priority,Order Quantity,Unit Price,Discount,Shipping Price,Total,Total After Discount,Box Size,Shipping Cost,Box Cost,Delivery Date,Product Category,Product Base Margin %,Customer Id,Customer Name,Region,Customer Segment,Revenue,Source,YearMonth
PFS127062,201762,2017-10-27,Google Women's Short Sleeve Badge Tee Navy,Medium,12,5.16,0.07,5.25,61.93,57.6,Small Box,3.68,0.56,2017-11-02,Apparel,57.14,100922048,Cari Schnelling,Northwest Territories,Small Business,28.67,Facebook Ads,2017-10
PFS127107,201763,2017-06-05,Google Women's Scoop Neck Tee White,Very Low,8,5.2,0.0,3.0,41.6,41.6,Small Box,2.1,0.56,2017-06-15,Apparel,80.0,100922049,Chad Cunningham,Northwest Territories,Consumer,30.62,Facebook Ads,2017-06
PFS127128,201764,2017-04-01,YouTube Men's Long & Lean Tee Charcoal,Very Low,7,15.2,0.01,2.33,106.4,105.34,Small Box,1.63,0.56,2017-04-11,Men's-Performance Wear,78.0,100922050,Bryan Mills,Northwest Territories,Consumer,79.97,Google Organic,2017-04
PFS127034,201765,2017-10-09,Emoji Sticker Sheet,Critical,3,25.21,0.04,9.0,75.64,72.61,Small Pack,6.3,0.38,2017-10-11,Accessories,55.32,100922051,Rick Reed,Northwest Territories,Consumer,33.49,Instagram Ads,2017-10
PFS127061,201766,2017-02-16,Google Device Stand,High,2,5.24,0.02,6.0,10.48,10.27,Wrap Bag,4.2,0.34,2017-02-19,Nest,57.62,100922052,Heather Kirkland,Northwest Territories,Consumer,1.38,Google Ads,2017-02
PFS127043,201767,2017-08-29,Google Women's Short Sleeve Hero Tee Grey,Medium,8,5.3,0.02,4.5,42.43,41.58,Wrap Bag,3.15,0.34,2017-09-04,Apparel,73.32,100922053,Fred Wasserman,Northwest Territories,Consumer,27.0,Facebook Ads,2017-08
PFS127064,201768,2017-06-05,Android Men's Vintage Tank,Low,11,5.46,0.04,3.5,60.06,57.66,Small Box,2.45,0.56,2017-06-13,Apparel,55.0,100922054,Jack Lebron,Northwest Territories,Consumer,28.7,Other,2017-06
PFS127059,201769,2017-02-15,Sport Bag,Low,12,75.5,0.03,3.5,905.99,878.81,Medium Box,2.45,1.18,2017-02-23,Bags,62.86,100922055,Mike Pelletier,Northwest Territories,Consumer,548.79,Facebook Ads,2017-02
PFS127103,201770,2017-03-26,YouTube Men's Vintage Tank,Same Day,15,45.8,0.04,15.75,686.97,659.49,Small Box,11.03,0.56,2017-03-27,Apparel,68.5,100922056,Charles McCrossin,Northwest Territories,Consumer,440.16,Facebook Ads,2017-03
PFS127066,201771,2017-10-26,Google Men's Short Sleeve Badge Tee Charcoal,Low,8,5.9,0.09,2.5,47.22,42.97,Small Box,1.75,0.56,2017-11-03,Apparel,30.58,100922057,Charlotte Melton,Northwest Territories,Consumer,10.83,Other,2017-10
PFS127070,201772,2017-12-10,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Medium,9,35.9,0.08,5.25,323.12,297.27,Medium Box,3.68,1.18,2017-12-16,Apparel,68.68,100922058,Henry Goldwyn,Northwest Territories,Small Business,199.31,Other,2017-12
PFS127037,201773,2017-07-18,Google Women's Tee Grey,High,3,26.71,0.1,3.0,80.12,72.11,Wrap Bag,2.1,0.34,2017-07-21,Apparel,74.44,100922059,Roy Skaria,Northwest Territories,Consumer,51.24,Other,2017-07
PFS127063,201774,2017-02-20,Google Men's Vintage Tank,Critical,4,36.83,0.1,13.5,147.3,132.57,Small Box,9.45,0.56,2017-02-22,Apparel,42.06,100922060,Jeremy Lonsdale,Northwest Territories,Small Business,45.75,Other,2017-02
PFS127040,201775,2017-02-27,Google Stylus Pen w/ LED Light,Very Low,5,46.93,0.08,2.67,234.65,215.87,Medium Box,1.87,1.18,2017-03-09,Office,67.28,100922061,Cindy Schnelling,Northwest Territories,Home Office,142.2,Facebook Ads,2017-02
PFS127053,201776,2017-07-07,Google Metallic Notebook Set,Same Day,8,56.93,0.06,15.75,455.43,428.11,Small Box,11.03,0.56,2017-07-08,Office,30.58,100922062,Susan Vittorini,Northwest Territories,Consumer,119.33,TikTok Ads,2017-07
PFS127105,201777,2017-02-03,Google Women's Short Sleeve Performance Tee Pewter,Low,2,37.15,0.08,2.0,74.3,68.36,Small Box,1.4,0.56,2017-02-11,Apparel,67.28,100922063,Toby Braunhardt,Northwest Territories,Consumer,44.03,Facebook Ads,2017-02
PFS127095,201778,2017-08-26,Waze Mobile Phone Vent Mount,Medium,7,27.72,0.08,5.25,194.05,178.53,Small Pack,3.68,0.38,2017-09-01,Waze,84.12,100922064,Ralph Arnett,Northwest Territories,Consumer,146.13,Other,2017-08
PFS127086,201779,2017-07-15,YouTube Men's Vintage Henley,High,1,18.63,0.05,4.0,18.63,17.7,Small Box,2.8,0.56,2017-07-18,Apparel,68.5,100922065,Harold Engle,Atlantic,Consumer,8.76,Facebook Ads,2017-07
PFS127013,201780,2017-01-25,Waze Dress Socks,Critical,3,21.1,0.08,9.0,63.31,58.24,Wrap Bag,6.3,0.34,2017-01-27,Waze,36.66,100922066,Roy French,Atlantic,Consumer,14.71,Referral,2017-01
PFS127044,201781,2017-08-01,Google Twill Cap,Very Low,9,22.12,0.09,2.33,199.05,181.14,Small Box,1.63,0.56,2017-08-11,Apparel,72.68,100922067,Helen Abelman,Atlantic,Consumer,129.46,Instagram Ads,2017-08
PFS127054,201782,2017-07-30,Android Rise 14 oz Mug,Same Day,12,23.7,0.02,15.75,284.42,278.74,Small Box,11.03,0.56,2017-07-31,Drinkware,76.08,100922068,Guy Armstrong,Atlantic,Home Office,200.47,Google Organic,2017-07
PFS127048,201783,2017-03-29,Google Women's Short Sleeve Performance Tee Charcoal,Medium,5,44.3,0.04,3.0,221.5,212.64,Small Pack,2.1,0.38,2017-04-04,Apparel,89.04,100922069,Jennifer Braxton,Atlantic,Corporate,186.86,Referral,2017-03
PFS127020,201784,2017-02-01,Google Women's Short Sleeve Hero Tee White,Medium,4,15.6,0.02,4.5,62.4,61.15,Jumbo Box,3.15,2.96,2017-02-07,Women's-T-Shirts,74.0,100922070,Giulietta Baptist,Atlantic,Corporate,39.14,Other,2017-02
PFS127089,201785,2017-02-04,Google Women's Fleece Hoodie,Medium,3,15.77,0.0,3.75,47.31,47.31,Small Box,2.63,0.56,2017-02-10,Apparel,84.12,100922071,Erica Bern,Atlantic,Consumer,36.61,TikTok Ads,2017-02
PFS127081,201786,2017-07-21,Google Women's Performance Golf Polo Blue,Very Low,2,16.34,0.0,2.33,32.68,32.68,Large Box,1.63,1.48,2017-07-31,Apparel,61.16,100922072,Christopher Schild,Atlantic,Consumer,16.87,Other,2017-07
PFS127072,201787,2017-03-12,Google Large Standard Journal Navy,Very Low,2,16.65,0.05,1.67,33.31,31.64,Small Box,1.17,0.56,2017-03-22,Office,68.26,100922073,Joy Smith,Atlantic,Home Office,19.87,Instagram Ads,2017-03
PFS127087,201788,2017-06-09,Google Infant Short Sleeve Tee White,Critical,9,32.67,0.07,10.5,294.0,273.42,Medium Box,7.35,1.18,2017-06-11,Apparel,84.12,100922074,Evan Minnotte,Atlantic,Small Business,221.48,Other,2017-06
PFS127097,201789,2017-03-13,Google Infant Short Sleeve Tee Red,High,1,19.67,0.03,5.0,19.67,19.08,Jumbo Drum,3.5,5.42,2017-03-16,Apparel,76.08,100922075,Jenna Caffey,Atlantic,Consumer,5.6,Instagram Ads,2017-03
PFS127119,201790,2017-03-25,Android Infant Short Sleeve Tee Pewter,Medium,4,41.5,0.01,6.75,166.0,164.34,Small Box,4.73,0.56,2017-03-31,Apparel,72.68,100922076,Hilary Holden,Atlantic,Consumer,114.16,Instagram Ads,2017-03
PFS127121,201791,2017-03-25,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Low,7,47.5,0.0,2.0,332.5,332.5,Small Box,1.4,0.56,2017-04-02,Apparel,94.0,100922077,Greg Guthrie,Atlantic,Small Business,310.59,Other,2017-03
PFS127092,201792,2017-09-05,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Low,8,18.41,0.0,1.5,147.26,147.26,Large Box,1.05,1.48,2017-09-13,Apparel,92.16,100922078,Dan Reichenbach,Atlantic,Consumer,133.19,TikTok Ads,2017-09
PFS127057,201793,2017-09-01,Google Youth Short Sleeve Tee Red,Same Day,5,19.75,0.01,13.5,98.74,97.75,Small Box,9.45,0.56,2017-09-02,Apparel,68.68,100922079,Paul Gonzalez,Atlantic,Corporate,57.12,Facebook Ads,2017-09
PFS127060,201794,2017-06-21,Google Women's Short Sleeve Hero Tee Heather,Low,2,19.75,0.03,4.0,39.49,38.31,Small Box,2.8,0.56,2017-06-29,Apparel,59.06,100922080,Filia McAdams,Atlantic,Home Office,19.26,Other,2017-06
PFS127090,201795,2017-10-14,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Medium,3,19.88,0.01,5.25,59.63,59.03,Large Box,3.68,1.48,2017-10-20,Apparel,76.08,100922081,Chuck Magee,Atlantic,Consumer,39.76,Facebook Ads,2017-10
PFS127091,201796,2017-11-24,Google Men's Airflow 1/4 Zip Pullover Lapis,High,9,20.48,0.07,9.0,184.28,171.38,Small Box,6.3,0.56,2017-11-27,Apparel,84.12,100922082,Frank Atkinson,Atlantic,Consumer,137.3,Google Ads,2017-11
PFS127108,201797,2017-11-13,Google Men's Lightweight Microfleece Jacket Black,Critical,11,20.48,0.06,10.5,225.23,211.71,Wrap Bag,7.35,0.34,2017-11-15,Women's-T-Shirts,84.12,100922083,Philip Brown,Atlantic,Consumer,170.4,Referral,2017-11
PFS127041,201798,2017-06-08,Android BTTF Cosmos Graphic Tee,Very Low,19,20.79,0.1,2.0,394.95,355.46,Small Box,1.4,0.56,2017-06-18,Apparel,64.96,100922084,Jim Sink,Atlantic,Consumer,228.94,TikTok Ads,2017-06
PFS127052,201799,2017-12-26,Android BTTF Moonshot Graphic Tee,Same Day,6,20.79,0.1,13.5,124.72,112.25,Large Box,9.45,1.48,2017-12-27,Apparel,42.0,100922085,Logan Haushalter,Atlantic,Home Office,36.21,Facebook Ads,2017-12
PFS127073,201800,2017-11-21,Android Men's Outerstellar Short Sleeve Tee Black,Low,9,20.79,0.0,3.0,187.08,187.08,Jumbo Drum,2.1,5.42,2017-11-29,Apparel,62.44,100922086,Noah Childs,Atlantic,Small Business,109.3,Instagram Ads,2017-11
PFS127098,201801,2017-04-23,Google Snapback Black Cap,Medium,8,20.79,0.07,5.25,166.3,154.66,Small Box,3.68,0.56,2017-04-29,Headgear,73.32,100922087,Brian Moss,Prarie,Consumer,109.16,Google Organic,2017-04
PFS127114,201802,2017-01-01,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,High,7,21.94,0.08,7.0,153.61,141.32,Small Box,4.9,0.56,2017-01-04,Apparel,84.12,100922088,Julie Creighton,West,Consumer,113.42,Other,2017-01
PFS127120,201803,2017-10-15,Google Men's Quilted Insulated Vest Battleship Grey,Critical,4,21.94,0.02,10.5,87.78,86.02,Small Box,7.35,0.56,2017-10-17,Apparel,69.66,100922089,Sanjit Chand,West,Consumer,52.01,Google Ads,2017-10
PFS127046,201804,2017-01-21,Waze Pack of 9 Decal Set,Very Low,5,22.09,0.04,1.67,110.44,106.02,Jumbo Box,1.17,2.96,2017-01-31,Accessories,68.68,100922090,Matt Collins,West,Consumer,68.68,Instagram Ads,2017-01
PFS127115,201805,2017-11-21,Google Men's Quilted Insulated Vest Black,Same Day,1,22.75,0.05,15.75,22.75,21.61,Large Box,11.03,1.48,2017-11-22,Apparel,76.08,100922091,Justin Knight,West,Consumer,3.94,Google Ads,2017-11
PFS127083,201806,2017-01-11,Google Men's Bayside Graphic Tee,Medium,2,23.39,0.01,2.25,46.77,46.31,Small Box,1.58,0.56,2017-01-17,Apparel,72.68,100922092,Rob Haberlin,West,Consumer,31.52,TikTok Ads,2017-01
PFS127068,201807,2017-07-12,Google Men's Performance Polo Grey/Black,Medium,3,35.1,0.01,6.75,105.3,104.25,Wrap Bag,4.73,0.34,2017-07-18,Apparel,73.32,100922093,Christina Vanderzanden,West,Consumer,71.37,Other,2017-07
PFS127096,201808,2017-05-22,Waze Men's Short Sleeve Tee,Medium,6,37.03,0.1,6.0,222.18,199.96,Small Box,4.2,0.56,2017-05-28,Waze,74.44,100922094,Lena Cacioppo,West,Consumer,144.09,Facebook Ads,2017-05
PFS127127,201809,2017-05-23,Waze Women's Short Sleeve Tee,Very Low,14,37.03,0.04,2.33,518.43,497.69,Jumbo Box,1.63,2.96,2017-06-02,Waze,54.0,100922095,Kimberly Carter,West,Consumer,264.16,Google Organic,2017-05
PFS127122,201810,2017-04-28,Google Women's Convertible Vest-Jacket Sea Foam Green,Very Low,17,38.61,0.04,1.33,656.37,630.12,Small Box,0.93,0.56,2017-05-08,Apparel,91.0,100922096,Gene Hale,West,Small Business,571.91,Instagram Ads,2017-04
PFS127079,201811,2017-04-28,Google Youth Baseball Raglan Heather/Black,Critical,19,38.98,0.06,10.5,740.63,696.19,Wrap Bag,7.35,0.34,2017-04-30,Apparel,62.28,100922097,Sally Knutson,West,Consumer,425.9,Other,2017-04
PFS127093,201812,2017-07-18,Google Women's Shell Jacket Blue/Black,High,18,41.69,0.04,4.0,750.44,720.42,Wrap Bag,2.8,0.34,2017-07-21,Apparel,84.12,100922098,Marina Lichtenstein,West,Small Business,602.88,Facebook Ads,2017-07
PFS127019,201813,2017-06-13,Google Women's Long Sleeve Blended Cardigan Charcoal,Medium,22,42.9,0.08,4.5,943.8,868.3,Small Box,3.15,0.56,2017-06-19,Women's-Outerwear,82.0,100922099,Michelle Arnett,West,Home Office,708.29,Facebook Ads,2017-06
PFS127126,201814,2017-07-05,Men's Softshell Jacket Black/Grey,Low,11,46.64,0.07,3.5,513.08,477.17,Small Box,2.45,0.56,2017-07-13,Apparel,69.0,100922100,Seth Vernon,West,Consumer,326.23,Google Organic,2017-07
PFS127085,201815,2017-12-08,Google Women's Softshell Jacket Black/Grey,Low,9,45.1,0.08,3.5,405.9,373.43,Small Box,2.45,0.56,2017-12-16,Apparel,68.68,100922101,Luke Weiss,West,Consumer,253.46,Facebook Ads,2017-12
PFS127117,201816,2017-11-20,Google Men's Performance 1/4 Zip Pullover Heather/Black,Same Day,2,35.75,0.0,9.0,71.5,71.5,Small Box,6.3,0.56,2017-11-21,Apparel,73.32,100922102,Christina DeMoss,West,Consumer,45.56,Other,2017-11
PFS127099,201817,2017-06-20,"Google High Capacity 10,400mAh Charger",Low,1,76.69,0.04,3.0,76.69,73.62,Large Box,2.1,1.48,2017-06-28,Nest,73.32,100922103,Sonia Sunley,West,Consumer,50.4,Other,2017-06
PFS127084,201818,2017-09-20,Google Rucksack,Medium,1,85.24,0.06,3.75,85.24,80.13,Small Box,2.63,0.56,2017-09-26,Women's-T-Shirts,69.66,100922104,Anthony O'Donnell,West,Consumer,52.63,Facebook Ads,2017-09
PFS127015,201819,2017-09-25,Nest® Protect Smoke + CO White Battery Alarm-USA,High,1,102.7,0.02,7.0,102.7,100.65,Jumbo Box,4.9,2.96,2017-09-28,Nest,34.83,100922105,Emily Grady,West,Consumer,27.19,TikTok Ads,2017-09
PFS127017,201820,2017-01-02,Nest® Protect Smoke + CO White Wired Alarm-USA,Critical,2,102.7,0.0,7.5,205.4,205.4,Small Box,5.25,0.56,2017-01-04,Nest,34.25,100922106,Alex Avila,West,Home Office,64.54,Other,2017-01
PFS127118,201821,2017-11-27,25L Classic Rucksack,Very Low,5,103.99,0.01,2.33,519.94,514.74,Small Box,1.63,0.56,2017-12-07,Backpacks,73.32,100922107,Anna Andreadi,West,Corporate,375.21,Referral,2017-11
PFS127078,201822,2017-01-27,Google Alpine Style Backpack,Same Day,5,119.59,0.08,11.25,597.94,550.1,Jumbo Box,7.88,2.96,2017-01-28,Bags,80.0,100922108,Barbara Fisher,West,Corporate,429.24,Google Organic,2017-01
PFS127027,201823,2017-10-09,Nest® Thermostat E - USA,Low,4,128.7,0.05,4.5,514.8,489.06,Small Box,3.15,0.56,2017-10-17,Backpacks,67.28,100922109,Kelly Williams,West,Consumer,325.33,Google Organic,2017-10
PFS127124,201824,2017-07-20,Nest® Protect Smoke + CO White Battery Alarm - CA,Medium,8,135.2,0.1,3.0,1081.6,973.44,Large Box,2.1,1.48,2017-07-26,Nest,77.0,100922110,Jocasta Rupert,West,Consumer,745.97,Referral,2017-07
PFS127028,201825,2017-08-03,Nest® Cam Outdoor Security Camera - USA,High,9,154.7,0.08,3.0,1392.3,1280.92,Medium Box,2.1,1.18,2017-08-06,Nest,64.96,100922111,Rick Duston,West,Home Office,828.81,Referral,2017-08
PFS127042,201826,2017-12-12,Nest® Cam Indoor Security Camera - USA,Critical,8,154.7,0.06,9.0,1237.6,1163.34,Small Box,6.3,0.56,2017-12-14,Nest,62.86,100922112,Angele Hood,West,Small Business,724.42,Instagram Ads,2017-12
PFS127110,201827,2017-03-08,Google Rolltop Backpack Blue,Very Low,5,175.49,0.04,2.67,877.44,842.34,Medium Box,1.87,1.18,2017-03-18,Bags,84.12,100922113,Dennis Bolton,West,Consumer,705.53,Google Organic,2017-03
PFS127014,201828,2017-01-11,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Same Day,21,193.7,0.06,15.75,4067.7,3823.64,Jumbo Drum,11.03,5.42,2017-01-12,Nest,36.34,100922114,Stewart Carmichael,West,Consumer,1373.07,Facebook Ads,2017-01
PFS127018,201829,2017-11-27,Nest® Learning Thermostat 3rd Gen-USA - White,Medium,8,193.7,0.04,6.75,1549.6,1487.62,Small Box,4.73,0.56,2017-12-03,Nest,36.0,100922115,Sarah Foster,West,Small Business,530.25,Google Ads,2017-11
PFS127039,201830,2017-01-20,Nest® Learning Thermostat 3rd Gen-USA - Copper,Medium,5,193.7,0.08,5.25,968.5,891.02,Large Box,3.68,1.48,2017-01-26,Nest,69.66,100922116,Jim Karlsson,West,Consumer,615.53,Other,2017-01
PFS127125,201831,2017-05-27,Nest®  Thermostat E - CA,Medium,9,193.7,0.0,4.5,1743.3,1743.3,Jumbo Drum,3.15,5.42,2017-06-02,Backpacks,89.0,100922117,Lisa DeCherney,West,Corporate,1542.97,Other,2017-05
PFS127050,201832,2017-05-29,Nest® Cam IQ - USA,Very Low,11,258.7,0.1,2.0,2845.7,2561.13,Small Box,1.4,0.56,2017-06-08,Backpacks,65.0,100922118,Peter Buhler,West,Home Office,1662.77,Other,2017-05
PFS127123,201833,2017-05-08,Nest® Learning Thermostat 3rd Gen - CA - Stainless Steel,Very Low,4,258.7,0.0,2.0,1034.8,1034.8,Wrap Bag,1.4,0.34,2017-05-18,Nest,75.0,100922119,Daniel Lacy,West,Consumer,774.36,Instagram Ads,2017-05
PFS127051,201834,2017-03-12,Nest® Cam IQ Outdoor - USA (Preorder),Critical,3,362.7,0.02,10.5,1088.1,1066.34,Jumbo Drum,7.35,5.42,2017-03-14,Backpacks,44.0,100922120,Giulietta Weimer,West,Consumer,456.42,Referral,2017-03
PFS127045,201835,2017-10-17,Nest® Secure Alarm System Starter Pack - USA (Preorder),High,2,453.7,0.08,7.0,907.4,834.81,Wrap Bag,4.9,0.34,2017-10-20,Backpacks,69.66,100922121,Mike Vittorini,West,Consumer,576.29,Google Organic,2017-10
PFS127089,201836,2017-05-18,Google Women's Fleece Hoodie,Medium,7,15.77,0.02,3.75,110.38,108.18,Small Box,2.63,0.56,2017-05-24,Apparel,84.12,100922122,Lela Donovan,West,Consumer,87.81,Referral,2017-05
PFS127081,201837,2017-04-18,Google Women's Performance Golf Polo Blue,Low,1,16.34,0.08,3.5,16.34,15.03,Large Box,2.45,1.48,2017-04-26,Apparel,61.16,100922123,Shahid Shariari,West,Home Office,5.26,Google Organic,2017-04
PFS127072,201838,2017-07-19,Google Large Standard Journal Navy,Low,11,16.65,0.02,2.5,183.18,179.52,Small Box,1.75,0.56,2017-07-27,Office,68.26,100922124,Trudy Schmidt,West,Small Business,120.23,Facebook Ads,2017-07
PFS127087,201839,2017-11-21,Google Infant Short Sleeve Tee White,Same Day,22,32.67,0.1,15.75,718.67,646.81,Medium Box,11.03,1.18,2017-11-22,Apparel,84.12,100922125,Christopher Martinez,West,Consumer,531.89,Other,2017-11
PFS127097,201840,2017-05-28,Google Infant Short Sleeve Tee Red,Low,12,19.67,0.08,2.5,236.0,217.12,Jumbo Drum,1.75,5.42,2017-06-05,Apparel,76.08,100922126,Marc Harrigan,West,Consumer,158.02,Referral,2017-05
PFS127119,201841,2017-04-12,Android Infant Short Sleeve Tee Pewter,Medium,8,41.5,0.0,6.75,332.0,332.0,Small Box,4.73,0.56,2017-04-18,Apparel,72.68,100922127,Liz Price,West,Consumer,236.01,Instagram Ads,2017-04
PFS127121,201842,2017-03-13,Google Men's 100% Cotton Short Sleeve Hero Tee Red,High,7,47.5,0.0,4.0,332.5,332.5,Small Box,2.8,0.56,2017-03-16,Apparel,94.0,100922128,Ralph Kennedy,West,Consumer,309.19,Facebook Ads,2017-03
PFS127092,201843,2017-07-03,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Critical,3,18.41,0.01,4.5,55.22,54.67,Large Box,3.15,1.48,2017-07-05,Apparel,92.16,100922129,Rob Dowd,West,Consumer,45.76,Instagram Ads,2017-07
PFS127057,201844,2017-12-09,Google Youth Short Sleeve Tee Red,Very Low,2,19.75,0.09,2.0,39.49,35.94,Small Box,1.4,0.56,2017-12-19,Apparel,68.68,100922130,Khloe Miller,West,Consumer,22.72,Other,2017-12
PFS127060,201845,2017-04-03,Google Women's Short Sleeve Hero Tee Heather,Same Day,8,19.75,0.07,18.0,157.98,146.92,Small Box,12.6,0.56,2017-04-04,Apparel,59.06,100922131,Shahid Hopkins,West,Consumer,73.61,Other,2017-04
PFS127090,201846,2017-04-28,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Low,11,19.88,0.07,3.5,218.65,203.34,Large Box,2.45,1.48,2017-05-06,Apparel,76.08,100922132,Kristina Nunn,West,Consumer,150.77,Other,2017-04
PFS127091,201847,2017-09-28,Google Men's Airflow 1/4 Zip Pullover Lapis,Medium,12,20.48,0.03,6.75,245.7,238.33,Small Box,4.73,0.56,2017-10-04,Apparel,84.12,100922133,Ricardo Emerson,West,Consumer,195.19,Instagram Ads,2017-09
PFS127108,201848,2017-01-14,Google Men's Lightweight Microfleece Jacket Black,High,15,20.48,0.09,7.0,307.13,279.48,Wrap Bag,4.9,0.34,2017-01-17,Women's-T-Shirts,84.12,100922134,Patrick O'Brill,West,Small Business,229.86,Google Ads,2017-01
PFS127041,201849,2017-04-10,Android BTTF Cosmos Graphic Tee,Critical,8,20.79,0.06,9.0,166.3,156.32,Small Box,6.3,0.56,2017-04-12,Apparel,64.96,100922135,Thomas Brumley,West,Consumer,94.68,Referral,2017-04
PFS127052,201850,2017-05-05,Android BTTF Moonshot Graphic Tee,Very Low,9,20.79,0.08,2.0,187.08,172.12,Large Box,1.4,1.48,2017-05-15,Apparel,42.0,100922136,Vicky Freymann,West,Small Business,69.41,Referral,2017-05
PFS127073,201851,2017-04-22,Android Men's Outerstellar Short Sleeve Tee Black,Same Day,3,20.79,0.0,13.5,62.36,62.36,Jumbo Drum,9.45,5.42,2017-04-23,Apparel,62.44,100922137,Tony Chapman,West,Home Office,24.07,Google Organic,2017-04
PFS127098,201852,2017-01-10,Google Snapback Black Cap,Medium,4,20.79,0.01,5.25,83.15,82.32,Small Box,3.68,0.56,2017-01-16,Headgear,73.32,100922138,Sarah Bern,West,Consumer,56.12,Facebook Ads,2017-01
PFS127114,201853,2017-05-03,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Medium,5,21.94,0.1,5.25,109.72,98.75,Small Box,3.68,0.56,2017-05-09,Apparel,84.12,100922139,Mark Cousins,West,Consumer,78.83,TikTok Ads,2017-05
PFS127120,201854,2017-05-18,Google Men's Quilted Insulated Vest Battleship Grey,Medium,8,21.94,0.05,5.25,175.55,166.77,Small Box,3.68,0.56,2017-05-24,Apparel,69.66,100922140,Daniel Byrd,West,Consumer,111.94,Other,2017-05
PFS127046,201855,2017-10-21,Waze Pack of 9 Decal Set,Very Low,2,22.09,0.04,1.67,44.17,42.41,Jumbo Box,1.17,2.96,2017-10-31,Accessories,68.68,100922141,John Murray,West,Consumer,25.0,Google Organic,2017-10
PFS127023,201856,2017-10-11,Switch Tone Color Crayon Pen,Very Low,7,2.52,0.05,1.33,17.65,16.77,Jumbo Drum,0.93,5.42,2017-10-21,Office,74.44,100922142,Lena Hernandez,West,Consumer,6.14,Facebook Ads,2017-10
PFS127031,201857,2017-04-14,Ballpoint LED Light Pen,Critical,1,2.89,0.08,9.0,2.89,2.66,Small Box,6.3,0.56,2017-04-16,Office,62.06,100922143,Greg Maxwell,West,Consumer,-5.21,Google Ads,2017-04
PFS127032,201858,2017-02-19,Android Small Removable Sticker Sheet,High,3,3.12,0.07,5.0,9.36,8.7,Jumbo Drum,3.5,5.42,2017-02-22,Accessories,61.16,100922144,Justin Hirsh,West,Home Office,-3.59,Referral,2017-02
PFS127035,201859,2017-10-26,Google Doodle Decal,Medium,9,3.12,0.0,5.25,28.08,28.08,Small Box,3.68,0.56,2017-11-01,Office,38.04,100922145,Heather Jas,West,Corporate,6.44,Google Organic,2017-10
PFS127033,201860,2017-04-14,Android Large Removable Sticker Sheet,Low,12,3.17,0.05,2.5,38.06,36.16,Jumbo Drum,1.75,5.42,2017-04-22,Accessories,60.86,100922146,Philisse Overcash,West,Corporate,14.84,Referral,2017-04
PFS127024,201861,2017-06-25,Google 22 oz Water Bottle,Low,5,3.41,0.01,3.5,17.03,16.86,Small Box,2.45,0.56,2017-07-03,Drinkware,72.68,100922147,Neil Knudson,West,Consumer,9.24,Referral,2017-06
PFS127016,201862,2017-01-30,Google Laptop and Cell Phone Stickers,Same Day,4,3.6,0.1,11.25,14.4,12.96,Small Box,7.88,0.56,2017-01-31,Office,34.34,100922148,Cathy Armstrong,West,Consumer,-3.99,Other,2017-01
PFS127022,201863,2017-11-30,Four Color Retractable Pen,Low,3,3.77,0.1,4.5,11.31,10.18,Small Box,3.15,0.56,2017-12-08,Office,84.12,100922149,Chuck Mugen,West,Home Office,4.85,Instagram Ads,2017-11
